game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,8_moneyline,8_spread,8_spread_odds,8_total,8_total_odds,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,10_moneyline,10_spread,10_spread_odds,10_total,10_total_odds,16_moneyline,16_spread,16_spread_odds,16_total,16_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds,130_moneyline,130_spread,130_spread_odds,130_total,130_total_odds
4765889,1524,2025,15,Miami,Mon 12/15,8:15 PM,15,FINAL,483,161.0,3.0,-110.0,41.5,-110.0,72.73,1840.0,59.43,4190.0,50.68,0.0,170.0,3.0,105.0,43.0,-110.0,165.0,3.5,-115.0,42.5,-115.0,166.0,3.0,105.0,43.0,-104.0,166.0,3.0,105.0,43.0,-104.0,162.0,3.0,105.0,42.5,-116.0,155.0,3.0,100.0,43.0,-110.0,160.0,3.5,-125.0,43.5,-110.0,155.0,3.0,102.0,43.0,-108.0,152.0,3.0,100.0,42.5,-110.0,162.0,3.0,105.0,42.5,-116.0,155.0,3.0,-101.0,42.5,-110.0,172.0,3.0,116.0,43.5,102.0
4765889,1519,2025,15,Pittsburgh,Mon 12/15,8:15 PM,28,FINAL,484,-185.0,-3.0,-110.0,41.5,-110.0,27.27,690.0,40.57,2860.0,49.32,0.0,-195.0,-3.0,-125.0,43.0,-110.0,-195.0,-3.5,-105.0,42.5,-105.0,-190.0,-3.0,-125.0,43.0,-116.0,-190.0,-3.0,-125.0,43.0,-116.0,-188.0,-3.0,-125.0,42.5,-104.0,-175.0,-3.0,-120.0,43.0,-110.0,-200.0,-3.5,-110.0,43.5,-125.0,-180.0,-3.0,-118.0,43.0,-108.0,-190.0,-3.0,-120.0,42.5,-110.0,-188.0,-3.0,-125.0,42.5,-104.0,-180.0,-3.0,-119.0,42.5,-110.0,-193.0,-3.0,-128.0,43.5,-115.0
4765875,1537,2025,15,Washington,Sun 12/14,1:00 PM,29,FINAL,469,115.0,-2.0,-110.0,47.5,-110.0,59.2,1030.0,64.5,2980.0,60.56,0.0,132.0,2.5,100.0,45.5,-112.0,130.0,2.5,105.0,45.5,-110.0,139.0,2.5,106.0,46.0,-101.0,139.0,2.5,106.0,46.0,-101.0,124.0,2.5,100.0,45.5,-111.0,130.0,2.5,100.0,45.5,-115.0,110.0,2.5,-110.0,46.5,-110.0,125.0,2.5,102.0,45.5,-108.0,119.0,2.5,-105.0,46.0,-110.0,124.0,2.5,100.0,45.5,-111.0,120.0,2.5,-105.0,46.0,-110.0,136.0,2.5,108.0,45.5,-105.0
4765875,1535,2025,15,N.Y. Giants,Sun 12/14,1:00 PM,21,FINAL,470,-135.0,2.0,-110.0,47.5,-110.0,40.8,710.0,35.5,1640.0,39.44,0.0,-152.0,-2.5,-120.0,45.5,-108.0,-150.0,-2.5,-125.0,45.5,-110.0,-161.0,-2.5,-126.0,46.0,-120.0,-161.0,-2.5,-126.0,46.0,-120.0,-150.0,-2.5,-120.0,45.5,-109.0,-150.0,-2.5,-120.0,45.5,-105.0,-138.0,-2.5,-125.0,46.5,-125.0,-145.0,-2.5,-118.0,45.5,-108.0,-146.0,-2.5,-115.0,46.0,-110.0,-150.0,-2.5,-120.0,45.5,-109.0,-140.0,-2.5,-115.0,46.0,-110.0,-152.0,-2.5,-119.0,45.5,-108.0
4765876,1533,2025,15,Las Vegas,Sun 12/14,1:00 PM,0,FINAL,457,561.0,12.5,-110.0,40.0,-110.0,92.76,4740.0,81.01,5630.0,54.79,0.0,586.0,12.5,-104.0,36.5,-115.0,575.0,13.0,-115.0,36.5,-110.0,591.0,13.0,-115.0,37.0,-108.0,591.0,13.0,-115.0,37.0,-108.0,490.0,13.0,-116.0,37.0,-105.0,575.0,12.5,-110.0,36.5,-115.0,550.0,12.5,-125.0,37.5,-110.0,595.0,13.0,-108.0,37.0,-103.0,595.0,13.0,-110.0,37.5,-110.0,490.0,13.0,-116.0,37.0,-106.0,625.0,13.0,-120.0,37.5,-105.0,589.0,13.0,-106.0,37.5,109.0
4765876,1536,2025,15,Philadelphia,Sun 12/14,1:00 PM,31,FINAL,458,-800.0,-12.5,-110.0,40.0,-110.0,7.24,370.0,18.99,1320.0,45.21,0.0,-850.0,-12.5,-116.0,36.5,-105.0,-900.0,-13.0,-105.0,36.5,-110.0,-812.0,-13.0,-105.0,37.0,-112.0,-812.0,-13.0,-105.0,37.0,-112.0,-690.0,-13.0,-104.0,37.0,-115.0,-850.0,-12.5,-110.0,36.5,-105.0,-900.0,-12.5,-110.0,37.5,-125.0,-795.0,-13.0,-108.0,37.0,-113.0,-922.0,-13.0,-110.0,37.5,-110.0,-690.0,-13.0,-104.0,37.0,-114.0,-950.0,-13.0,100.0,37.5,-115.0,-785.0,-13.0,-104.0,37.5,-122.0
4765877,1520,2025,15,Cleveland,Sun 12/14,1:00 PM,3,FINAL,461,285.0,7.0,-110.0,40.0,-110.0,86.5,3460.0,63.59,5100.0,50.93,0.0,292.0,7.5,-116.0,38.0,-113.0,255.0,7.0,-105.0,38.0,-110.0,263.0,7.5,-115.0,38.0,-112.0,263.0,7.5,-115.0,38.0,-111.0,275.0,7.5,-118.0,38.0,-108.0,300.0,7.5,-110.0,38.0,-110.0,300.0,8.5,-125.0,38.5,-118.0,305.0,7.5,-108.0,38.0,-108.0,283.0,7.5,-110.0,38.0,-110.0,275.0,7.5,-117.0,38.0,-109.0,292.0,7.5,-115.0,38.0,-110.0,267.0,7.5,-117.0,38.0,-103.0
4765877,1540,2025,15,Chicago,Sun 12/14,1:00 PM,31,FINAL,462,-355.0,-7.0,-110.0,40.0,-110.0,13.5,540.0,36.41,2920.0,49.07,0.0,-365.0,-7.5,-104.0,38.0,-107.0,-310.0,-7.0,-115.0,38.0,-110.0,-325.0,-7.5,-105.0,38.0,-108.0,-325.0,-7.5,-105.0,38.0,-109.0,-355.0,-7.5,-102.0,38.0,-112.0,-380.0,-7.5,-110.0,38.0,-110.0,-400.0,-8.5,-110.0,38.5,-118.0,-385.0,-7.5,-108.0,38.0,-108.0,-374.0,-7.5,-110.0,38.0,-110.0,-355.0,-7.5,-103.0,38.0,-111.0,-370.0,-7.5,-105.0,38.0,-110.0,-312.0,-7.5,106.0,38.0,-109.0
4765878,1521,2025,15,Baltimore,Sun 12/14,1:00 PM,24,FINAL,465,-135.0,-3.0,-105.0,51.5,-110.0,48.99,1450.0,54.16,4360.0,64.45,0.0,-182.0,-3.0,-120.0,51.5,-110.0,-185.0,-3.5,105.0,52.0,-110.0,-175.0,-3.0,-114.0,52.0,-105.0,-175.0,-3.0,-114.0,52.0,-105.0,-171.0,-3.0,-118.0,51.5,-108.0,-160.0,-3.0,-115.0,51.5,-110.0,-163.0,-3.5,100.0,52.5,-110.0,-175.0,-3.0,-113.0,51.5,-108.0,-167.0,-3.0,-110.0,51.5,-110.0,-171.0,-3.0,-118.0,51.5,-108.0,-168.0,-3.0,-115.0,51.5,-110.0,-180.0,-3.0,-119.0,52.0,100.0
4765878,1522,2025,15,Cincinnati,Sun 12/14,1:00 PM,0,FINAL,466,115.0,3.0,-115.0,51.5,-110.0,51.01,1510.0,45.84,3690.0,35.55,0.0,159.0,3.0,100.0,51.5,-110.0,160.0,3.5,-125.0,52.0,-110.0,152.0,3.0,-106.0,52.0,-114.0,152.0,3.0,-106.0,52.0,-114.0,145.0,3.0,-102.0,51.5,-112.0,140.0,3.0,-105.0,51.5,-110.0,130.0,3.5,-138.0,52.5,-125.0,155.0,3.0,-103.0,51.5,-108.0,136.0,3.0,-110.0,51.5,-110.0,145.0,3.0,-102.0,51.5,-112.0,148.0,3.0,-105.0,51.5,-110.0,161.0,3.0,108.0,52.0,-114.0
